Normal,Foil,Name,Set,Card Number,Color,Rarity,Price,Foil Price
1,1,"Biest - Dickhäutig",004,176,Stahl,Häufig,"0,09 €","0,11 €"
1,0,"Chi-Fu - Berater des Kaisers",004,177,Stahl,Ungewöhnlich,"0,09 €","0,59 €"
1,1,"Chien-Po - Soldat des Kaisers",004,178,Stahl,Häufig,"0,05 €","0,11 €"
0,0,"Donald Duck - Freibeuter",004,179,Stahl,Legendär,"2,72 €","4,67 €"
0,1,"Hercules - Geliebter Held",004,180,Stahl,Rare,"0,21 €","0,38 €"
1,0,"Le Fou - Beeinflussbarer Lakai",004,181,Stahl,Rare,"0,14 €","0,70 €"
3,0,"Li Shang - Hauptmann des Kaisers",004,182,Stahl,Ungewöhnlich,"0,07 €","0,59 €"
3,0,"Ling - Soldat des Kaisers",004,183,Stahl,Ungewöhnlich,"0,09 €","0,45 €"
1,1,"Luisa Madrigal - Fels in der Brandung",004,184,Stahl,Häufig,"0,07 €","0,09 €"
1,0,"Zauberbesen - Luftreiniger",004,185,Stahl,Häufig,"0,07 €","0,16 €"
0,0,"Zauberbesen - Marschmeister",004,186,Stahl,Super Selten,"0,14 €","1,33 €"
2,0,"Micky Maus - Verspielter Zauberer",004,187,Stahl,Rare,"0,48 €","2,63 €"
3,0,"Micky Maus - Standartenträger",004,188,Stahl,Häufig,"0,07 €","0,14 €"
3,0,"Mulan - Gepanzerte Kämpferin",004,189,Stahl,Ungewöhnlich,"0,09 €","0,42 €"
1,0,"Phil - Kein Unsinns-Ausbilder",004,190,Stahl,Rare,"0,33 €","1,86 €"
1,0,"Ferkel - Tapferer Schwertkämpfer",004,191,Stahl,Legendär,"2,13 €","6,26 €"
0,0,"Radsha - Königlicher Beschützer",004,192,Stahl,Rare,"0,14 €","0,49 €"
1,0,"Raya - Unaufhaltsame Kraft",004,193,Stahl,Super Selten,"0,14 €","0,62 €"
2,0,"Yao - Soldat des Kaisers",004,194,Stahl,Häufig,"0,09 €","0,11 €"
0,0,"Lawine",004,195,Stahl,Ungewöhnlich,"0,17 €","0,80 €"
1,0,"Ja, ich trete es klein",004,196,Stahl,Ungewöhnlich,"0,11 €","0,67 €"
1,0,"Bleibt nur eine Hoffnung",004,197,Stahl,Rare,"0,23 €","0,85 €"
0,0,"Tod dem Biest",004,198,Stahl,Ungewöhnlich,"0,09 €","0,40 €"
1,0,"Tritons Erlass",004,199,Stahl,Häufig,"0,09 €","0,13 €"
2,1,"Fortisphäre",004,200,Stahl,Häufig,"0,17 €","0,32 €"
4,0,"Kaiserlicher Bogen",004,201,Stahl,Ungewöhnlich,"0,07 €","0,37 €"
1,0,"Kanone der RLS Legacy",004,202,Stahl,Rare,"0,14 €","0,29 €"
0,0,"Die Mauer - Grenzfestung",004,203,Stahl,Rare,"0,14 €","0,59 €"
4,0,"Theben - Theben erleben und sterben",004,204,Stahl,Häufig,"0,07 €","0,09 €"
0,0,"Cinderella - Melodien-Weberin",004,205,Bernstein,Verzaubert,,"120,47 €"
0,0,"Minnie Maus - Musketier-Champion",004,206,Bernstein,Verzaubert,,"86,54 €"
0,0,"Diese Familie",004,207,Bernstein,Verzaubert,,"58,43 €"
0,0,"Ursula - Seehexen-Königin",004,208,Amethyst,Verzaubert,,"100,00 €"
0,0,"Yen Sid - Mächtiger Zauberer",004,209,Amethyst,Verzaubert,,"65,37 €"
0,0,"Der Kleine Stern Naseweis",004,210,Amethyst,Verzaubert,,"67,56 €"
0,0,"Diablo - Ergebener Bote",004,211,Smaragd,Verzaubert,,"181,40 €"
0,0,"Jasmin - Wüstenkriegerin",004,212,Smaragd,Verzaubert,,"80,50 €"
0,0,"Nur kein Wort über Bruno",004,213,Smaragd,Verzaubert,,"94,45 €"
0,0,"Goofy - Supergoof",004,214,Rubin,Verzaubert,,"89,51 €"
0,0,"Sisu - Starkes Familienmitglied",004,215,Rubin,Verzaubert,,"110,47 €"
0,0,"Zum Quietscheentchen - Verrufene Kneipe",004,216,Rubin,Verzaubert,,"43,11 €"
0,0,"Anna - Wahres Herz",004,217,Saphir,Verzaubert,,"93,96 €"
0,0,"Die Königin - Wahrsagerin",004,218,Saphir,Verzaubert,,"73,06 €"
0,0,"Arielles Grotte - Geheimer Ort",004,219,Saphir,Verzaubert,,"41,31 €"
0,0,"Arielle - Schall-Kriegerin",004,220,Stahl,Verzaubert,,"190,51 €"
0,0,"Ferkel - Tapferer Schwertkämpfer",004,221,Stahl,Verzaubert,,"69,60 €"
0,0,"Die Mauer - Grenzfestung",004,222,Stahl,Verzaubert,,"38,03 €"
0,0,"Yen Sid - Mächtiger Zauberer",004,223,Amethyst,Legendär,"11,35 €","10,66 €"
0,0,"Mulan - Elite-Bogenschützin",004,224,Rubin,Legendär,,
0,0,"Micky Maus - Verspielter Zauberer",004,225,Stahl,Rare,"3,07 €","9,93 €"
0,0,"Koda - Redseliges Jungtier",005,1,Bernstein,Rare,"1,53 €","2,98 €"
0,0,"Nala - Freches Jungtier",005,2,Bernstein,Ungewöhnlich,"0,45 €",
0,0,"Prinz Naveen - Ukulelespieler",005,3,Bernstein,Legendär,"37,91 €","54,97 €"
0,0,"Benny - Elch aus dem Norden",005,4,Bernstein,Häufig,"0,26 €",
0,0,"Kenai - Großer Bruder",005,5,Bernstein,Häufig,"0,26 €",
0,0,"Vanellope von Schweetz - Sugar Rush Champion",005,6,Bernstein,Häufig,"0,26 €",
0,0,"Björn - Elch aus dem Norden",005,7,Bernstein,Häufig,"0,26 €",
0,0,"Lilo - Junior-Konditorin",005,8,Bernstein,Häufig,"0,26 €",
0,0,"Vanellope von Schweetz - Süßigkeiten-Mechanikerin",005,9,Bernstein,Häufig,,
0,0,"Fix-It Felix, Jr. - Zuverlässiger Erbauer",005,10,Bernstein,Häufig,"0,26 €",
0,0,"Gazelle - Popstar",005,11,Bernstein,Häufig,,
0,0,"Fix-It Felix, Jr. - Verwalter von Niceland",005,12,Bernstein,Ungewöhnlich,"0,45 €",
0,0,"Kristoff - Rentier Hüter",005,13,Bernstein,Rare,"1,53 €","2,98 €"
0,0,"Mirabel Madrigal - Führt die Familie zusammen",005,14,Bernstein,Legendär,"11,01 €","18,37 €"
0,0,"Minnie Maus - Tambourmajorin",005,15,Bernstein,Super Selten,"2,25 €",
0,0,"Daisy Duck - Donalds Verabredung",005,16,Bernstein,Super Selten,"7,38 €",
0,0,"Fix-It Felix, Jr. - Entzückter Ausflügler",005,17,Bernstein,Häufig,"0,45 €",
0,0,"Vaiana - Entschlossene Entdeckerin",005,18,Bernstein,Rare,"0,80 €",
0,0,"Vanellope von Schweetz - Sugar Rush Prinzessin",005,19,Bernstein,Rare,"1,53 €","2,98 €"
0,0,"Allan von Dale - Rockiger Hahn",005,20,Bernstein,Ungewöhnlich,"0,37 €",
0,0,"Randale Ralph - Admiral Unterbuxe",005,21,Bernstein,Rare,"0,80 €","1,53 €"
0,0,"Maid Marian - Herrin der Ränge",005,22,Bernstein,Ungewöhnlich,,
0,0,"Sven - Rentier",005,23,Bernstein,Ungewöhnlich,"0,37 €","5,96 €"
0,0,"Minnie Maus - Mitfühlende Freundin",005,24,Bernstein,Häufig,,
0,0,"Try Everything",005,25,Bernstein,Ungewöhnlich,"0,37 €",
0,0,"Heilende Berührung",005,26,Bernstein,Häufig,"0,26 €",
0,0,"Wiedererwachen",005,27,Bernstein,Rare,"1,53 €",
0,0,"Wer einmal lügt, der hat Pech",005,28,Bernstein,Super Selten,"1,53 €",
0,0,"Zum Ball geladen",005,29,Bernstein,Ungewöhnlich,"0,80 €",
0,0,"Heilende Karaffe",005,30,Bernstein,Häufig,"0,26 €",
0,0,"Sensorkern der Königin",005,31,Bernstein,Rare,"2,25 €","4,44 €"
0,0,"Bernstein Chromikon",005,32,Bernstein,Ungewöhnlich,"0,45 €",
0,0,"Rapunzels Turm - Abgelegenes Gefängnis",005,33,Bernstein,Ungewöhnlich,"0,37 €","9,86 €"
0,0,"Das Geweihte Land - Dschungeloase",005,34,Bernstein,Rare,"1,53 €","2,98 €"
0,0,"Malefiz - Furchtbare Königin",005,35,Amethyst,Super Selten,,
0,0,"Der Nokk - Mystischer Geist",005,36,Amethyst,Häufig,"0,26 €",
0,0,"Von Unruh - Uhralter Wächter des Illuminariums",005,37,Amethyst,Häufig,"0,45 €",
0,0,"Merlin - Schildkröte",005,38,Amethyst,Häufig,,
0,0,"Archimedes - Verärgerter Kauz",005,39,Amethyst,Häufig,"0,45 €",
0,0,"Bruni - Feuersalamander",005,40,Amethyst,Ungewöhnlich,"0,37 €",
0,0,"Erdriese - Lebendiger Berg",005,41,Amethyst,Häufig,"0,26 €",
0,0,"Gale - Element des Windes",005,42,Amethyst,Häufig,"0,45 €",
0,0,"Weißes Kaninchen - Königlicher Herold",005,43,Amethyst,Häufig,"0,26 €","4,01 €"
0,0,"Madame Mim - Elefant",005,44,Amethyst,Super Selten,"3,72 €","5,92 €"
0,0,"Luisa Madrigal - Entertainerin mit Muskeln",005,45,Amethyst,Rare,"0,80 €","1,53 €"
0,0,"Anna - Geheimnisvolle Majestät",005,46,Amethyst,Rare,,
0,0,"Archimedes - Elektrifizierte Eule",005,47,Amethyst,Ungewöhnlich,"0,80 €",
0,0,"Elsa - Der fünfte Geist",005,48,Amethyst,Super Selten,"3,72 €","5,92 €"
0,0,"Dschinni - Hauptattraktion",005,49,Amethyst,Legendär,"25,75 €",
0,0,"Olaf - Fröhlicher Passagier",005,50,Amethyst,Rare,"14,86 €","14,86 €"
0,0,"Malefiz - Unerwünschter Gast",005,51,Amethyst,Ungewöhnlich,"0,80 €",
0,0,"Monstro - Wal aller Wale",005,52,Amethyst,Ungewöhnlich,"0,37 €",
0,0,"Gundel Gaukeley - Grausame Hexe",005,53,Amethyst,Rare,"3,72 €","5,92 €"
0,0,"Malefiz - Rachsüchtige Hexe",005,54,Amethyst,Häufig,"0,26 €",
0,0,"Rafiki - Schamanischer Duellant",005,55,Amethyst,Rare,"2,25 €","3,72 €"
0,0,"Anna - Eifrige Gehilfin",005,56,Amethyst,Häufig,,
0,0,"Herzkönig - Monarch des Wunderlands",005,57,Amethyst,Ungewöhnlich,"0,45 €",
0,0,"Camilo Madrigal - Verwandlungskünstler",005,58,Amethyst,Legendär,"11,01 €",
0,0,"Hypnotische Kräfte",005,59,Amethyst,Häufig,"0,26 €",
0,0,"Wer's findet, darf's behalten",005,60,Amethyst,Ungewöhnlich,"0,45 €",
0,0,"Wir kennen den Weg",005,61,Amethyst,Rare,"0,80 €","1,53 €"
0,0,"Wissen und Weisheit sammeln",005,62,Amethyst,Häufig,"0,45 €",
0,0,"Magische Unterstützung",005,63,Amethyst,Ungewöhnlich,"0,45 €",
0,0,"Retrosphäre",005,64,Amethyst,Häufig,"0,26 €",
0,0,"Hälfte der Hexwell-Krone",005,65,Amethyst,Rare,"0,80 €",
0,0,"Amethyst Chromikon",005,66,Amethyst,Ungewöhnlich,"0,80 €",
0,0,"Elsas Eispalast - Ort der Isolation",005,67,Amethyst,Rare,"0,80 €",
0,0,"Die Bibliothek - Ein Geschenk für Belle",005,68,Amethyst,Ungewöhnlich,"0,37 €",
0,0,"Robin Hood - Rechtzeitiger Teilnehmer",005,69,Smaragd,Rare,"1,53 €","2,98 €"
0,0,"Shenzi - Scars Komplizin",005,70,Smaragd,Ungewöhnlich,,
0,0,"Little John - Koch im Lager",005,71,Smaragd,Ungewöhnlich,"0,37 €",
0,0,"Zazu - Mufasas Berater",005,72,Smaragd,Häufig,"0,26 €",
0,0,"Ulf - Pantomime",005,73,Smaragd,Häufig,"0,26 €","4,01 €"
0,0,"Ed - Lachende Hyäne",005,74,Smaragd,Häufig,"0,26 €",
0,0,"Flora - Gute Fee",005,75,Smaragd,Häufig,"0,26 €",
0,0,"Sonnenschein - Gute Fee",005,76,Smaragd,Häufig,"0,26 €",
0,0,"Robin Hood - Teilnehmer am Wettbewerb im Bogenschießen",005,77,Smaragd,Häufig,,
0,0,"Fauna - Gute Fee",005,78,Smaragd,Häufig,"0,26 €",
0,0,"Jago - Falscher Flamingo",005,79,Smaragd,Rare,"0,80 €",
0,0,"Banzai - Gefräßiges Raubtier",005,80,Smaragd,Rare,,
0,0,"Ed - Hysterischer Partygast",005,81,Smaragd,Ungewöhnlich,"0,45 €",
0,0,"Scroop - Abscheulicher Meuterer",005,82,Smaragd,Super Selten,"2,25 €","4,44 €"
0,0,"Prinz Phillip - Schwertkämpfer des Königreichs",005,83,Smaragd,Super Selten,,
0,0,"Klarabella - Mit leichten Hufen",005,84,Smaragd,Legendär,"25,75 €",
0,0,"Anna - Diplomatische Königin",005,85,Smaragd,Legendär,"22,00 €","29,36 €"
0,0,"Klarabella - Tollpatschiger Gast",005,86,Smaragd,Häufig,,
0,0,"Banzai - Verhöhnende Hyäne",005,87,Smaragd,Häufig,"0,26 €",
0,0,"Robin Hood - Raffinierter Spion",005,88,Smaragd,Ungewöhnlich,"0,37 €",
0,0,"Mutter Gothel - Arglistige Manipulatorin",005,89,Smaragd,Ungewöhnlich,"0,80 €",
0,0,"Klarabella - Zufriedenes Mauerblümchen",005,90,Smaragd,Ungewöhnlich,"0,45 €",
0,0,"Shenzi - Leithyäne",005,91,Smaragd,Rare,"0,80 €","1,53 €"
0,0,"Mutter Gothel - Unermüdliche Intrigantin",005,92,Smaragd,Super Selten,"2,25 €",
0,0,"Scar - Rachsüchtiger Löwe",005,93,Smaragd,Rare,"4,59 €",
0,0,"Hypnotischer Zusammenhang",005,94,Smaragd,Häufig,"0,45 €",
0,0,"Wut der Könige der Nacht",005,95,Smaragd,Häufig,"0,26 €","6,21 €"
0,0,"Voll gerne",005,96,Smaragd,Ungewöhnlich,"0,37 €","6,04 €"
0,0,"Vergiss niemals, wer du bist",005,97,Smaragd,Rare,"2,25 €","3,72 €"
0,0,"Prinz Johns Spiegel",005,98,Smaragd,Rare,"5,92 €","8,83 €"
0,0,"Obskurosphäre",005,99,Smaragd,Häufig,"0,26 €",
0,0,"Smaragd Chromikon",005,100,Smaragd,Ungewöhnlich,"0,80 €",
0,0,"Sherwood Forest - Versteck der Gesetzlosen",005,101,Smaragd,Rare,,
0,0,"Tropischer Regenwald - Jaguar-Lager",005,102,Smaragd,Ungewöhnlich,"0,37 €",
0,0,"Taffyta Muttonfudge - Rücksichtslose Rivalin",005,103,Rubin,Ungewöhnlich,"0,37 €",
0,0,"Randale Ralph - Abrissbirne",005,104,Rubin,Rare,"0,80 €","1,53 €"
0,0,"Maximus - Team Champion",005,105,Rubin,Super Selten,,
0,0,"Turbo - Königlicher Hack",005,106,Rubin,Ungewöhnlich,"0,37 €","5,93 €"
0,0,"Donald Duck - Kuchenschleuderer",005,107,Rubin,Legendär,"22,00 €","29,36 €"
0,0,"Rancis Fluggerbutter - Aufgeladen mit Schokolade",005,108,Rubin,Häufig,"0,26 €","3,95 €"
0,0,"Scar - Verräter",005,109,Rubin,Ungewöhnlich,,
0,0,"Snowanna Rainbeau - Coole Konkurrenz",005,110,Rubin,Häufig,"0,26 €","3,95 €"
0,0,"Daisy Duck - Makellos trotz Essensschlacht",005,111,Rubin,Häufig,"0,45 €",
0,0,"Micky Maus - Enthusiastischer Tänzer",005,112,Rubin,Häufig,"0,26 €","2,08 €"
0,0,"Rattenzahn - Rasende Ratte",005,113,Rubin,Häufig,"0,26 €",
0,0,"Taffyta Muttonfudge - Publikumsliebling",005,114,Rubin,Häufig,"0,26 €","3,95 €"
0,0,"Denahi - Rächender Bruder",005,115,Rubin,Rare,"0,80 €",
0,0,"Kater Karlo - Dampfschiff-Rivale",005,116,Rubin,Super Selten,,
0,0,"Taffyta Muttonfudge - Saure Raserin",005,117,Rubin,Ungewöhnlich,"0,37 €",
0,0,"Robin Hood - Scharfschütze",005,118,Rubin,Legendär,"22,01 €",
0,0,"Gaston - Redlich, solid, tadellos",005,119,Rubin,Rare,"3,73 €",
0,0,"Kater Karlo - Tortenheber",005,120,Rubin,Häufig,"0,26 €",
0,0,"Arthur - Spatz-Anfänger",005,121,Rubin,Ungewöhnlich,"0,45 €",
0,0,"Donald Duck - Daisys Verabredung",005,122,Rubin,Häufig,"0,45 €",
0,0,"Rattenzahn - Partycrasher",005,123,Rubin,Rare,"1,53 €","2,25 €"
0,0,"Vanellope von Schweetz - Im Rennen um die Qualifikation",005,124,Rubin,Rare,"2,25 €","3,72 €"
0,0,"Simba - Abenteuerlustiger Nachwuchs",005,125,Rubin,Häufig,"0,26 €",
0,0,"Minnie Maus - Strahlende Tänzerin",005,126,Rubin,Ungewöhnlich,"0,37 €",
0,0,"Befreien",005,127,Rubin,Häufig,"0,26 €",
0,0,"Das Böse kommt gewappnet",005,128,Rubin,Häufig,,
0,0,"Ich geb' gut auf dich Acht",005,129,Rubin,Rare,"0,80 €",
0,0,"Glimmer gegen Glimmer",005,130,Rubin,Ungewöhnlich,"0,80 €",
0,0,"Wer kommt mit mir?",005,131,Rubin,Super Selten,"2,25 €","4,44 €"
0,0,"Trank der Macht",005,132,Rubin,Häufig,,
0,0,"Das befreite Schwert",005,133,Rubin,Rare,"2,25 €","3,72 €"
0,0,"Rubin Chromikon",005,134,Rubin,Ungewöhnlich,"0,37 €",
0,0,"Sugar Rush Rennstrecke - Startlinie",005,135,Rubin,Rare,"0,80 €","1,53 €"
0,0,"Rattenzahns Party - Zwielichtiges Hinterzimmer",005,136,Rubin,Ungewöhnlich,"0,37 €",
0,0,"King Candy - Zuckerherrscher",005,137,Saphir,Häufig,"0,26 €",
0,0,"Chaca - Eindrucksvolle Tochter",005,138,Saphir,Häufig,"0,26 €",
0,0,"Die Königin - Die Grausamste von allen",005,139,Saphir,Häufig,,
0,0,"Dagobert Duck - Antiquitätenhändler",005,140,Saphir,Rare,"1,53 €",
0,0,"Prinz John - Gelegenheitsbetrüger",005,141,Saphir,Häufig,"0,26 €",
0,0,"Merlin - Zurück von den Bermudas",005,142,Saphir,Häufig,,
0,0,"Patcha - Reiseführer des Königs",005,143,Saphir,Ungewöhnlich,"0,37 €",
0,0,"Die Königin - Die Schönste von allen",005,144,Saphir,Super Selten,,
0,0,"Sheriff von Nottingham - Der alte Geldsack",005,145,Saphir,Rare,,
0,0,"Chicha - Hingebungsvolle Mutter",005,146,Saphir,Rare,"5,93 €",
0,0,"Prinz John - Goldliebhaber",005,147,Saphir,Super Selten,"3,73 €","24,89 €"
0,0,"Die Königin - Die Krone des Rats",005,148,Saphir,Rare,,
0,0,"Kusco - Selbstsüchtiger Herrscher",005,149,Saphir,Super Selten,"5,08 €",
0,0,"Mufasa - Herrscher des Königsfelsens",005,150,Saphir,Legendär,"36,73 €","47,72 €"
0,0,"Primus von Quack - Selbsternanntes Genie",005,151,Saphir,Ungewöhnlich,"0,37 €",
0,0,"Minnie Maus - Geistesgegenwärtige Erfinderin",005,152,Saphir,Häufig,"0,45 €",
0,0,"Basil - Geübter Detektiv",005,153,Saphir,Häufig,"0,45 €",
0,0,"King Candy - Süße Abscheulichkeit",005,154,Saphir,Ungewöhnlich,"0,80 €","5,96 €"
0,0,"Donald Duck - Konzentrierter Plattfuß",005,155,Saphir,Häufig,"0,26 €",
0,0,"Tanana - Weise Frau",005,156,Saphir,Häufig,"0,26 €",
0,0,"Tipo - Wachsender Sohn",005,157,Saphir,Ungewöhnlich,"0,37 €",
0,0,"Belle - Vom Ball",005,158,Saphir,Rare,"2,25 €",
0,0,"Merlin - Intellektueller Visionär",005,159,Saphir,Legendär,"36,73 €",
0,0,"Prophezeiung der Zukunft",005,160,Saphir,Häufig,"0,80 €",
0,0,"Königlicher Wutanfall",005,161,Saphir,Rare,"1,53 €","2,25 €"
0,0,"Ewig altbekannt",005,162,Saphir,Häufig,,
0,0,"Verstecken",005,163,Saphir,Ungewöhnlich,"1,53 €",
0,0,"Ich würd' jetzt am liebsten aussteigen",005,164,Saphir,Ungewöhnlich,,
0,0,"Medaille der Helden",005,165,Saphir,Häufig,"0,26 €",
0,0,"Basils Lupe",005,166,Saphir,Rare,"1,53 €",
0,0,"Merlins Reisetasche",005,167,Saphir,Ungewöhnlich,"0,37 €",
0,0,"Saphir Chromikon",005,168,Saphir,Ungewöhnlich,"0,37 €",
0,0,"Das Große Illuminarium - Strahlender Ballsaal",005,169,Saphir,Rare,"5,07 €",
0,0,"Merlins Hütte - Das Haus des Zauberers",005,170,Saphir,Ungewöhnlich,,
0,0,"Stitch - Team Außenseiter",005,171,Stahl,Ungewöhnlich,"0,37 €","5,43 €"
0,0,"Dschafar - Tyrannischer Hypnosekünstler",005,172,Stahl,Legendär,"25,31 €",
0,0,"Simba - Verschollener Prinz",005,173,Stahl,Häufig,"0,26 €","6,21 €"
0,0,"Rudy - Unterbrecher des Grooves",005,174,Stahl,Häufig,"0,26 €",
0,0,"Königsgarde - Schützendes Rind",005,175,Stahl,Häufig,"0,26 €","6,21 €"
0,0,"Micky Maus - Essensschlacht-Verteidiger",005,176,Stahl,Häufig,,
0,0,"Schlafmütz - Ritter der Müdigkeit",005,177,Stahl,Ungewöhnlich,"0,37 €",
0,0,"Kronk - Nicht lizenzierter Ermittler",005,178,Stahl,Häufig,"0,26 €",
0,0,"HeiHei - Schützender Hahn",005,179,Stahl,Häufig,"0,26 €",
0,0,"Hatschi - Ritter der Geräusche",005,180,Stahl,Häufig,"0,26 €",
0,0,"Seppl - Ritterlehrling",005,181,Stahl,Häufig,,
0,0,"Namaari - Entschlossene Tochter",005,182,Stahl,Rare,,
0,0,"Schneewittchen - Ein gutes Herz",005,183,Stahl,Super Selten,"1,53 €",
0,0,"Isma - Ungerecht behandelt",005,184,Stahl,Rare,"1,53 €",
0,0,"Kronk - Sicherheitschef",005,185,Stahl,Super Selten,"2,25 €","4,44 €"
0,0,"Brummbär - Ritter des Misstrauens",005,186,Stahl,Super Selten,"1,53 €","2,25 €"
0,0,"Kater Karlo - Wrestling-Champion",005,187,Stahl,Rare,"0,80 €",
0,0,"Sir Ector - Schlossherr",005,188,Stahl,Rare,,
0,0,"Pimpel - Ritter der Bewunderung",005,189,Stahl,Ungewöhnlich,"0,45 €",
0,0,"Arthur - Flo",005,190,Stahl,Ungewöhnlich,"0,45 €",
0,0,"Happy - Ritter der Lebensfreude",005,191,Stahl,Häufig,"0,26 €",
0,0,"Simba - Sohn von Mufasa",005,192,Stahl,Ungewöhnlich,,
0,0,"Chef - Ritter der Kühnheit",005,193,Stahl,Rare,"3,73 €",
0,0,"Arthur - Siegreicher König",005,194,Stahl,Legendär,"11,01 €",
0,0,"Kater Karlo - Schiedsrichter der Spiele",005,195,Stahl,Ungewöhnlich,,
0,0,"Tauziehen",005,196,Stahl,Rare,"1,53 €","2,25 €"
0,0,"Wann fängt mein Leben an?",005,197,Stahl,Häufig,"0,26 €",
0,0,"Duckt euch weg!",005,198,Stahl,Häufig,,
0,0,"Essensschlacht!",005,199,Stahl,Ungewöhnlich,"0,80 €",
0,0,"Schild von Arendelle",005,200,Stahl,Häufig,,
0,0,"Plattenrüstung",005,201,Stahl,Rare,"0,80 €","1,53 €"
0,0,"Stahl Chromikon",005,202,Stahl,Ungewöhnlich,"0,37 €",
0,0,"Anonyme Bösewichte - Zentrum für Schurkenunterstützung",005,203,Stahl,Rare,"0,80 €","1,53 €"
0,0,"Mine der Sieben Zwerge - Sicheres Bollwerk",005,204,Stahl,Ungewöhnlich,,
0,0,"Prinz Naveen - Ukulelespieler",005,205,Bernstein,Verzaubert,,
0,0,"Vanellope von Schweetz - Sugar Rush Prinzessin",005,206,Bernstein,Verzaubert,,
0,0,"Wiedererwachen",005,207,Bernstein,Verzaubert,,
0,0,"Archimedes - Elektrifizierte Eule",005,208,Amethyst,Verzaubert,,
0,0,"Olaf - Fröhlicher Passagier",005,209,Amethyst,Verzaubert,,
0,0,"Wer's findet, darf's behalten",005,210,Amethyst,Verzaubert,,
0,0,"Klarabella - Mit leichten Hufen",005,211,Smaragd,Verzaubert,,
0,0,"Scar - Rachsüchtiger Löwe",005,212,Smaragd,Verzaubert,,
0,0,"Voll gerne",005,213,Smaragd,Verzaubert,,
0,0,"Donald Duck - Tortenritter",005,214,Rubin,Verzaubert,,"363,61 €"
0,0,"Robin Hood - Scharfschütze",005,215,Rubin,Verzaubert,,
0,0,"Rattenzahns Party - Zwielichtiges Hinterzimmer",005,216,Rubin,Verzaubert,,
0,0,"Mufasa - Herrscher des Königsfelsens",005,217,Saphir,Verzaubert,,
0,0,"King Candy - Süße Abscheulichkeit",005,218,Saphir,Verzaubert,,
0,0,"Königlicher Wutanfall",005,219,Saphir,Verzaubert,,
0,0,"Schneewittchen - Ein gutes Herz",005,220,Stahl,Verzaubert,,
0,0,"Arthur - Siegreicher König",005,221,Stahl,Verzaubert,,
0,0,"Anonyme Bösewichte - Zentrum für Schurkenunterstützung",005,222,Stahl,Verzaubert,,
0,0,"Hälfte der Hexwell-Krone",005,223,Amethyst,Rare,,
